category	origin	source_path	line_numbers
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/adapted_32cell_diagnostic_pending/code/scripts/slurm/run_cumulative_controls_12h_gate_row.sh	2,3,4,5,6,7,8,12,15,33,34,35
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/adapted_32cell_diagnostic_pending/code/scripts/slurm/run_cumulative_controls_12h_gates.sh	2,3,4,5,6,7,8,12,19,20,21
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/adapted_32cell_diagnostic_pending/code/scripts/slurm/run_cumulative_controls_12h_row.sh	2,3,4,5,6,7,8,12,16,22,23,24
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/adapted_32cell_diagnostic_pending/code/scripts/slurm/run_gate_matrix.sh	2,3,4,5,6,7,8,9,13,17,18,19
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/adapted_32cell_diagnostic_pending/code/scripts/slurm/run_manifest_row.sh	2,3,4,5,6,7,8,9,13,15,19,20,21
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/adapted_32cell_diagnostic_pending/code/scripts/slurm/run_paper_faithful_row.sh	2,3,4,5,6,7,8,15,27,28,29
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/adapted_32cell_diagnostic_pending/code/scripts/slurm/run_real_aggregate.sh	2,3,4,5,6,7,8,14,15,24,25,26
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/adapted_32cell_diagnostic_pending/code/scripts/slurm/run_real_gate_row.sh	2,3,4,5,6,7,8,14,15,21,28,29,30
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/adapted_32cell_diagnostic_pending/code/scripts/slurm/run_real_row.sh	2,3,4,5,6,7,8,14,15,21,33,34,35
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/adapted_32cell_diagnostic_pending/code/scripts/slurm/run_real_row_gpu.sh	5,6,8,16,17,18,19,20,21,22,28,29,35,46,50,51,52
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/adapted_32cell_diagnostic_pending/code/scripts/slurm/submit_full.sh	10,11
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/adapted_32cell_diagnostic_pending/provenance/SCHEDULER_DIAGNOSIS_AND_LOWER_RESOURCE_ALTERNATIVES_20260719.md	8
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/adapted_32cell_diagnostic_pending/provenance/SCHEDULER_DIAGNOSIS_AND_LOWER_RESOURCE_ALTERNATIVES_20260719.md	8,11,15,27,44,45,46,54,78
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/adapted_plus_moor_corrected_canary_20260717_v1/code/scripts/shard_manifest.py	8,15,16,17,58,60,63
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/adapted_plus_moor_corrected_canary_20260717_v1/code/scripts/slurm/capture_trajectories.sh	2,3,4,5,6,7,8,9,12,13,17
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/adapted_plus_moor_corrected_canary_20260717_v1/code/scripts/slurm/launch_cumulative_controls_12h_after_probe.sh	2,3,4,5,6,7,8,12,54,62,75
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/adapted_plus_moor_corrected_canary_20260717_v1/code/scripts/slurm/run_adapted_fit_row.sh	2,3,4,5,6,7,8,15,27,28,29
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/adapted_plus_moor_corrected_canary_20260717_v1/code/scripts/slurm/run_cumulative_controls_12h_aggregate.sh	2,3,4,5,6,7,8,12,18,19,20
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/adapted_plus_moor_corrected_canary_20260717_v1/code/scripts/slurm/run_cumulative_controls_12h_gate_row.sh	2,3,4,5,6,7,8,12,15,33,34,35
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/adapted_plus_moor_corrected_canary_20260717_v1/code/scripts/slurm/run_cumulative_controls_12h_gates.sh	2,3,4,5,6,7,8,12,19,20,21
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/adapted_plus_moor_corrected_canary_20260717_v1/code/scripts/slurm/run_cumulative_controls_12h_row.sh	2,3,4,5,6,7,8,12,16,22,23,24
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/adapted_plus_moor_corrected_canary_20260717_v1/code/scripts/slurm/run_gate_matrix.sh	2,3,4,5,6,7,8,9,13,17,18,19
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/adapted_plus_moor_corrected_canary_20260717_v1/code/scripts/slurm/run_manifest_row.sh	2,3,4,5,6,7,8,9,13,15,19,20,21
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/adapted_plus_moor_corrected_canary_20260717_v1/code/scripts/slurm/run_paper_faithful_row.sh	2,3,4,5,6,7,8,15,27,28,29
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/adapted_plus_moor_corrected_canary_20260717_v1/code/scripts/slurm/run_real_aggregate.sh	2,3,4,5,6,7,8,14,15,24,25,26
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/adapted_plus_moor_corrected_canary_20260717_v1/code/scripts/slurm/run_real_gate_row.sh	2,3,4,5,6,7,8,14,15,21,28,29,30
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/adapted_plus_moor_corrected_canary_20260717_v1/code/scripts/slurm/run_real_row.sh	2,3,4,5,6,7,8,14,15,21,33,34,35
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/adapted_plus_moor_corrected_canary_20260717_v1/code/scripts/slurm/run_real_row_gpu.sh	5,6,8,16,17,18,19,20,21,22,28,29,35,46,50,51,52
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/adapted_plus_moor_corrected_canary_20260717_v1/code/scripts/slurm/submit_full.sh	10,11
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/adapted_plus_moor_corrected_canary_20260717_v1/manifests/registration.json	40
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/general_audit_20260712/code/docs/benchmark/SERVER_PLAN_general_method_audit.md	199
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/general_audit_20260712/code/docs/benchmark/SERVER_PLAN_motivation_native_run.md	47,133,134,135,136,138,189
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/general_audit_20260712/code/docs/benchmark/SERVER_STATUS_motivation_native_launch_readiness.md	29,73
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/general_audit_20260712/code/docs/benchmark/SERVER_STATUS_motivation_native_launch_readiness.md	23,77
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/general_audit_20260712/code/run_analysis.sh	2,3,4,5,6,7,8
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/general_audit_20260712/code/run_rows.sh	2,3,4,5,6,7,24
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/general_audit_20260712/code/scripts/shard_manifest.py	8,15,16,17,58,60,63
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/general_audit_20260712/code/scripts/slurm/capture_trajectories.sh	2,3,4,5,6,7,8,9,12,13,17
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/general_audit_20260712/code/scripts/slurm/launch_cumulative_controls_12h_after_probe.sh	2,3,4,5,6,7,8,12,54,62,75
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/general_audit_20260712/code/scripts/slurm/run_cumulative_controls_12h_aggregate.sh	2,3,4,5,6,7,8,12,18,19,20
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/general_audit_20260712/code/scripts/slurm/run_cumulative_controls_12h_gate_row.sh	2,3,4,5,6,7,8,12,15,33,34,35
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/general_audit_20260712/code/scripts/slurm/run_cumulative_controls_12h_gates.sh	2,3,4,5,6,7,8,12,19,20,21
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/general_audit_20260712/code/scripts/slurm/run_cumulative_controls_12h_row.sh	2,3,4,5,6,7,8,12,16,22,23,24
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/general_audit_20260712/code/scripts/slurm/run_gate_matrix.sh	2,3,4,5,6,7,8,9,13,17,18,19
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/general_audit_20260712/code/scripts/slurm/run_manifest_row.sh	2,3,4,5,6,7,8,9,13,15,19,20,21
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/general_audit_20260712/code/scripts/slurm/run_real_aggregate.sh	2,3,4,5,6,7,8,14,15,24,25,26
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/general_audit_20260712/code/scripts/slurm/run_real_gate_row.sh	2,3,4,5,6,7,8,14,15,21,28,29,30
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/general_audit_20260712/code/scripts/slurm/run_real_row.sh	2,3,4,5,6,7,8,14,15,21,33,34,35
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/general_audit_20260712/code/scripts/slurm/run_real_row_gpu.sh	5,6,8,16,17,18,19,20,21,22,28,29,35,46,50,51,52
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/general_audit_20260712/code/scripts/slurm/submit_full.sh	10,11
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/general_audit_20260712/code/submit_blocks.sh	50,71
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/general_audit_20260712/run_analysis.sh	2,3,4,5,6,7,8
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/general_audit_20260712/run_block.sh	2,3,4,5,6,7,26,30
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/general_audit_20260712/run_rows.sh	2,3,4,5,6,7,24
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/general_audit_20260712/submit_blocks.sh	50,71
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/hidden_rk_comparison_20260716/analysis/run_report_trajectory_capture.sh	9
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/hidden_rk_comparison_20260716/analysis/run_report_trajectory_capture.sh	2,3,4,5,6,11,14
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/hidden_rk_comparison_20260716/code/docs/benchmark/SERVER_HANDOFF_hidden_rk_experiment_setting.md	8
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/hidden_rk_comparison_20260716/code/scripts/shard_manifest.py	8,15,16,17,58,60,63
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/hidden_rk_comparison_20260716/code/scripts/slurm/capture_trajectories.sh	2,3,4,5,6,7,8,9,12,13,17
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/hidden_rk_comparison_20260716/code/scripts/slurm/launch_cumulative_controls_12h_after_probe.sh	2,3,4,5,6,7,8,12,54,62,75
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/hidden_rk_comparison_20260716/code/scripts/slurm/run_cumulative_controls_12h_aggregate.sh	2,3,4,5,6,7,8,12,18,19,20
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/hidden_rk_comparison_20260716/code/scripts/slurm/run_cumulative_controls_12h_gate_row.sh	2,3,4,5,6,7,8,12,15,33,34,35
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/hidden_rk_comparison_20260716/code/scripts/slurm/run_cumulative_controls_12h_gates.sh	2,3,4,5,6,7,8,12,19,20,21
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/hidden_rk_comparison_20260716/code/scripts/slurm/run_cumulative_controls_12h_row.sh	2,3,4,5,6,7,8,12,16,22,23,24
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/hidden_rk_comparison_20260716/code/scripts/slurm/run_gate_matrix.sh	2,3,4,5,6,7,8,9,13,17,18,19
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/hidden_rk_comparison_20260716/code/scripts/slurm/run_manifest_row.sh	2,3,4,5,6,7,8,9,13,15,19,20,21
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/hidden_rk_comparison_20260716/code/scripts/slurm/run_real_aggregate.sh	2,3,4,5,6,7,8,14,15,24,25,26
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/hidden_rk_comparison_20260716/code/scripts/slurm/run_real_gate_row.sh	2,3,4,5,6,7,8,14,15,21,28,29,30
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/hidden_rk_comparison_20260716/code/scripts/slurm/run_real_row.sh	2,3,4,5,6,7,8,14,15,21,33,34,35
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/hidden_rk_comparison_20260716/code/scripts/slurm/run_real_row_gpu.sh	5,6,8,16,17,18,19,20,21,22,28,29,35,46,50,51,52
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/hidden_rk_comparison_20260716/code/scripts/slurm/submit_full.sh	10,11
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/hidden_rk_comparison_20260716/run_analysis.sh	3,4,5,6,7,8,9
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/hidden_rk_comparison_20260716/run_block.sh	3,4,5,6,7,8,16,20
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/hidden_rk_comparison_20260716/submit_sweep.sh	18,22,26
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/motivation_native_20260711/code/docs/benchmark/SERVER_PLAN_motivation_native_run.md	47,130,131,132,133,135
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/motivation_native_20260711/code/scripts/shard_manifest.py	8,15,16,17,58,60,63
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/motivation_native_20260711/code/scripts/slurm/capture_trajectories.sh	2,3,4,5,6,7,8,9,12,13,17
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/motivation_native_20260711/code/scripts/slurm/launch_cumulative_controls_12h_after_probe.sh	2,3,4,5,6,7,8,12,54,62,75
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/motivation_native_20260711/code/scripts/slurm/run_cumulative_controls_12h_aggregate.sh	2,3,4,5,6,7,8,12,18,19,20
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/motivation_native_20260711/code/scripts/slurm/run_cumulative_controls_12h_gate_row.sh	2,3,4,5,6,7,8,12,15,33,34,35
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/motivation_native_20260711/code/scripts/slurm/run_cumulative_controls_12h_gates.sh	2,3,4,5,6,7,8,12,19,20,21
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/motivation_native_20260711/code/scripts/slurm/run_cumulative_controls_12h_row.sh	2,3,4,5,6,7,8,12,16,22,23,24
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/motivation_native_20260711/code/scripts/slurm/run_gate_matrix.sh	2,3,4,5,6,7,8,9,13,17,18,19
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/motivation_native_20260711/code/scripts/slurm/run_manifest_row.sh	2,3,4,5,6,7,8,9,13,15,19,20,21
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/motivation_native_20260711/code/scripts/slurm/run_real_aggregate.sh	2,3,4,5,6,7,8,14,15,24,25,26
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/motivation_native_20260711/code/scripts/slurm/run_real_gate_row.sh	2,3,4,5,6,7,8,14,15,21,28,29,30
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/motivation_native_20260711/code/scripts/slurm/run_real_row.sh	2,3,4,5,6,7,8,14,15,21,33,34,35
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/motivation_native_20260711/code/scripts/slurm/run_real_row_gpu.sh	5,6,8,16,17,18,19,20,21,22,28,29,35,46,50,51,52
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/motivation_native_20260711/code/scripts/slurm/submit_full.sh	10,11
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/motivation_native_20260711/prepare_run.sh	10
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/motivation_native_20260711/prepare_run.sh	68
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/motivation_native_20260711/run_analysis.sh	2,3,4,5,6,7,8
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/motivation_native_20260711/run_block.sh	2,3,4,5,6,7,8,26,32
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/motivation_native_20260711/submit_blocks.sh	30,51
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/option_a_three_species_safe_completion_20260723_v1/acceptance_moor_crab.json	25,26,75,76,125,126,175,176,225,226,275,276,325,326,375,376
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/option_a_three_species_safe_completion_20260723_v1/acceptance_plus_alignment.json	25,26,82,83
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/option_a_three_species_safe_completion_20260723_v1/analysis_tools/build_matched_144.py	25
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/option_a_three_species_safe_completion_20260723_v1/analysis_tools/run_matched_144.sh	3,4
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/option_a_three_species_safe_completion_20260723_v1/launch_package/scripts/option_a_dispatch.py	281,282,283
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/option_a_three_species_safe_completion_20260723_v1/launch_package/scripts/prepare_option_a.py	21
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/option_a_three_species_safe_completion_20260723_v1/launch_package/slurm/run_acceptance.sh	5,20
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/option_a_three_species_safe_completion_20260723_v1/launch_package/slurm/run_moor_array.sh	7,8
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/option_a_three_species_safe_completion_20260723_v1/launch_package/slurm/run_moor_array.sh	3,4,5,9
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/option_a_three_species_safe_completion_20260723_v1/launch_package/slurm/run_plus_array.sh	7,8
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/option_a_three_species_safe_completion_20260723_v1/launch_package/slurm/run_plus_array.sh	3,4,5,9
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_one_cell_4000_20260717_v1/RUN_HANDOFF.md	62,63
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_one_cell_4000_20260717_v1/code/scripts/shard_manifest.py	8,15,16,17,58,60,63
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_one_cell_4000_20260717_v1/code/scripts/slurm/capture_trajectories.sh	2,3,4,5,6,7,8,9,12,13,17
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_one_cell_4000_20260717_v1/code/scripts/slurm/launch_cumulative_controls_12h_after_probe.sh	2,3,4,5,6,7,8,12,54,62,75
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_one_cell_4000_20260717_v1/code/scripts/slurm/run_cumulative_controls_12h_aggregate.sh	2,3,4,5,6,7,8,12,18,19,20
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_one_cell_4000_20260717_v1/code/scripts/slurm/run_cumulative_controls_12h_gate_row.sh	2,3,4,5,6,7,8,12,15,33,34,35
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_one_cell_4000_20260717_v1/code/scripts/slurm/run_cumulative_controls_12h_gates.sh	2,3,4,5,6,7,8,12,19,20,21
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_one_cell_4000_20260717_v1/code/scripts/slurm/run_cumulative_controls_12h_row.sh	2,3,4,5,6,7,8,12,16,22,23,24
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_one_cell_4000_20260717_v1/code/scripts/slurm/run_gate_matrix.sh	2,3,4,5,6,7,8,9,13,17,18,19
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_one_cell_4000_20260717_v1/code/scripts/slurm/run_manifest_row.sh	2,3,4,5,6,7,8,9,13,15,19,20,21
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_one_cell_4000_20260717_v1/code/scripts/slurm/run_paper_faithful_row.sh	2,3,4,5,6,7,8,15,27,28,29
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_one_cell_4000_20260717_v1/code/scripts/slurm/run_real_aggregate.sh	2,3,4,5,6,7,8,14,15,24,25,26
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_one_cell_4000_20260717_v1/code/scripts/slurm/run_real_gate_row.sh	2,3,4,5,6,7,8,14,15,21,28,29,30
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_one_cell_4000_20260717_v1/code/scripts/slurm/run_real_row.sh	2,3,4,5,6,7,8,14,15,21,33,34,35
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_one_cell_4000_20260717_v1/code/scripts/slurm/run_real_row_gpu.sh	5,6,8,16,17,18,19,20,21,22,28,29,35,46,50,51,52
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_one_cell_4000_20260717_v1/code/scripts/slurm/submit_full.sh	10,11
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_one_cell_4000_20260717_v1/manifests/registration.json	21
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_smoke_20260717/code/scripts/shard_manifest.py	8,15,16,17,58,60,63
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_smoke_20260717/code/scripts/slurm/capture_trajectories.sh	2,3,4,5,6,7,8,9,12,13,17
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_smoke_20260717/code/scripts/slurm/launch_cumulative_controls_12h_after_probe.sh	2,3,4,5,6,7,8,12,54,62,75
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/paper_faithful_smoke_20260717/code/scripts/slurm/run_cumulative_controls_12h_aggregate.sh	2,3,4,5,6,7,8,12,18,19,20
